node_id,x,y
10844,966498.8789093796,27292061.64089
10845,966400.9,27292269.9
10846,966420.5263376865,27292237.194836076
10847,966440.152675373,27292204.489672147
10848,966459.7790130593,27292171.78450821
10849,966479.4053507454,27292139.079344284
10850,966499.0316884317,27292106.374180354
10851,966518.6580261181,27292073.66901643
10852,966366.9,27291563.7
10853,966379.5,27291543.25
10854,966392.1,27291522.8
10855,966366.2,27292451.4
10856,966375.5500000004,27292436.166666664
10857,966384.9000000014,27292420.933333334
10858,966394.2500000012,27292405.7
10859,966403.6000000008,27292390.466666665
10860,966412.950000001,27292375.233333334
10861,966422.3,27292360.0
10862,966385.2499999992,27292465.383333333
10863,966394.5916666664,27292450.30555555
10864,966403.9333333342,27292435.227777783
10865,966413.2750000004,27292420.15
10866,966422.6166666672,27292405.07222223
10867,966431.9583333342,27292389.99444444
10868,966441.3000000002,27292374.916666668
10869,966404.2999999997,27292479.366666667
10870,966413.6333333333,27292464.44444444
10871,966422.9666666675,27292449.522222217
10872,966432.3000000003,27292434.6
10873,966441.6333333338,27292419.677777775
10874,966450.9666666675,27292404.755555548
10875,966460.3000000002,27292389.833333332
10876,966423.3499999992,27292493.35
10877,966432.6749999995,27292478.58333333
10878,966442.0000000002,27292463.816666663
10879,966451.3249999996,27292449.050000004
10880,966460.6500000001,27292434.283333324
10881,966469.9750000003,27292419.516666662
10882,966479.3,27292404.75
10883,966442.3999999985,27292507.333333336
10884,966451.7166666655,27292492.722222228
10885,966461.033333333,27292478.111111112
10886,966470.3499999985,27292463.499999996
10887,966479.6666666662,27292448.888888884
10888,966488.9833333334,27292434.27777778
10889,966498.2999999999,27292419.666666668
10890,966461.449999999,27292521.31666667
10891,966470.7583333325,27292506.86111111
10892,966480.0666666663,27292492.405555557
10893,966489.3749999986,27292477.950000003
10894,966498.6833333325,27292463.494444445
10895,966507.9916666666,27292449.038888887
10896,966517.2999999999,27292434.583333332
10897,966359.5,27295904.3
10898,966379.5600850356,27295877.913707737
10899,966405.91384244,27295933.410486
10900,966426.6081146493,27295906.092490513
10901,966382.7069211969,27295918.85524304
10902,966403.0840998334,27295892.003099136
10903,966357.6,27292293.3
10904,966369.2000000001,27292273.6
10905,966377.9814922151,27292309.159049
10906,966389.440746107,27292289.529524393
10907,966339.3,27294177.1
10908,966333.83,27294152.5
10909,966370.2000000001,27294170.475
10910,966365.8975,27294144.85
10911,966401.1000000001,27294163.85
10912,966397.9650000008,27294137.200000003
10913,966432.0,27294157.225
10914,966430.0325000008,27294129.55
10915,966324.68090143,27290748.4353
10916,966348.17937134,27290705.972332
10917,966529.0,27290869.0
10918,966551.9,27290829.1
10919,966365.5447211484,27290772.548240345
10920,966388.9234970727,27290730.5978656
10921,966406.4085408612,27290796.661180258
10922,966429.6676228043,27290755.2233992
10923,966447.2723605735,27290820.774120174
10924,966470.4117485357,27290779.848932803
10925,966488.1361802863,27290844.887060087
10926,966511.1558742673,27290804.474466402
10927,966314.72,27295947.74
10928,966337.1100000018,27295926.020000003
10929,966369.99,27295982.86
10930,966387.9519212428,27295958.135243017
10931,966342.3549999989,27295965.3
10932,966362.5309606104,27295942.07762154
10933,966312.00002071,27291907.156464
10934,966334.06226573,27291869.1006
10935,966353.3117620901,27291931.6447122
10936,966375.299812584,27291893.00448
10937,966305.94,27292414.43
10938,966315.3666666673,27292398.958333332
10939,966324.7933333339,27292383.48666667
10940,966334.22,27292368.015
10941,966343.6466666661,27292352.543333333
10942,966353.0733333328,27292337.07166667
10943,966362.5,27292321.6
10944,966326.0266666661,27292426.753333334
10945,966335.4277777778,27292411.36111111
10946,966344.8288888892,27292395.968888894
10947,966354.2299999997,27292380.576666664
10948,966363.6311111103,27292365.184444442
10949,966373.0322222216,27292349.792222224
10950,966382.4333333325,27292334.400000002
10951,966346.1133333322,27292439.076666668
10952,966355.4888888886,27292423.763888888
10953,966364.8644444456,27292408.45111112
10954,966374.2400000007,27292393.138333336
10955,966383.6155555559,27292377.82555556
10956,966392.991111112,27292362.512777783
10957,966402.3666666675,27292347.2
10958,966295.9,27292239.5
10959,966303.5133218158,27292225.713890962
10960,966311.12664363,27292211.927782
10961,966326.7500000001,27292266.4
10962,966336.3566609081,27292249.65694549
10963,966345.963321815,27292232.913891
10964,966295.30144904,27291684.372217
10965,966319.1676326933,27291644.148144666
10966,966343.0338163467,27291603.924072336
10967,966338.58697315,27291710.012116
10968,966363.0579820995,27291669.774744
10969,966387.5289910495,27291629.537372
10970,966299.77,27294186.38
10971,966294.01808687,27294161.407046
10972,966283.9,27290268.5
10973,966303.44656328,27290229.539236
10974,966367.0,27290318.8
10975,966388.6,27290277.4
10976,966311.6,27290285.266666666
10977,966331.8310421872,27290245.492823962
10978,966339.3,27290302.033333335
10979,966360.2155210936,27290261.446411982
10980,966270.10241028,27296098.092305
10981,966301.1110899684,27296101.18894905
10982,966324.1460784241,27296103.489310127
10983,966355.6161393863,27296099.085972853
10984,966381.5120295881,27296095.46258176
10985,966438.877980752,27296087.435853396
10986,966496.2439319161,27296079.40912503
10987,966553.60988308,27296071.38239666
10988,966610.975834244,27296063.355668295
10989,966668.341785408,27296055.32893993
10990,966725.707736572,27296047.302211564
10991,966783.0736877361,27296039.2754832
10992,966840.4396389,27296031.248754833
10993,966897.805590064,27296023.222026467
10994,966955.171541228,27296015.195298098
10995,967012.537492392,27296007.168569732
10996,967069.9034435559,27295999.141841367
10997,966344.645,27296009.48
10998,966319.3,27296036.1
10999,966302.9008034257,27296056.764101665
11000,966286.5016068524,27296077.428203333
11001,966640.4683000231,27294941.23775486
11002,966624.4395214473,27294970.669043537
11003,966626.6801129903,27295000.39859271
11004,966625.6256003986,27295033.327141006
11005,966621.962275901,27295066.253746208
11006,966627.1435422302,27295096.08835395
11007,966628.7378693849,27295131.1692757
11008,966631.2641459429,27295166.34113341
11009,966633.2983191261,27295201.827712253
11010,966633.8387996216,27295236.646311376
11011,966632.3807493091,27295273.69458428
11012,966631.8035010264,27295307.75786115
11013,966636.8325409329,27295337.6289148
11014,966637.727895041,27295371.86388992
11015,966639.0734294754,27295405.856346656
11016,966638.5485678645,27295438.95251593
11017,966635.6615153538,27295471.338021632
11018,966630.7470775836,27295505.485921312
11019,966628.8985728532,27295540.217015453
11020,966618.8981438272,27295568.844541766
11021,966616.1662062781,27295597.919186626
11022,966608.4862214992,27295630.734779663
11023,966601.7845177217,27295665.236816157
11024,966592.3729270133,27295701.005536288
11025,966576.0506192379,27295733.616663545
11026,966555.5354357386,27295761.129711844
11027,966537.3894131674,27295790.514284365
11028,966522.6228481163,27295820.632238217
11029,966502.0404254186,27295842.632926803
11030,966484.3642225376,27295871.77768547
11031,966465.2662416043,27295903.67363001
11032,966444.2060533686,27295933.93456414
11033,966421.0091177792,27295963.736250054
11034,966404.4456201108,27296000.137512986
11035,966373.8333390891,27296019.20869031
11036,966351.544696748,27296046.687244687
11037,966318.3739311338,27296069.85157015
11038,966337.5066063649,27296079.45577934
11039,966365.225570463,27296071.804069664
11040,966398.3666272204,27296050.755375966
11041,966442.8475621698,27296040.58670712
11042,966484.9905607131,27296027.637808073
11043,966532.7773708239,27296026.21706415
11044,966586.4357346684,27296016.9531628
11045,966642.5263447571,27296008.659660168
11046,966699.8769805994,27295999.93266733
11047,966758.7464036393,27295991.24894453
11048,966819.5469640153,27295982.352613926
11049,966887.4167005973,27295975.702316854
11050,966957.0992713668,27295956.43426062
11051,967027.5010338529,27295955.073703878
11052,967014.8231567293,27295899.914871514
11053,966989.8764927891,27295833.838442773
11054,966964.5811697402,27295768.893450428
11055,966943.9381885215,27295705.254021607
11056,966924.9434455136,27295645.85706319
11057,966902.9318778735,27295589.860585667
11058,966880.8254837843,27295536.719123393
11059,966857.501454207,27295492.989830904
11060,966848.8963507997,27295445.493182324
11061,966833.2635880333,27295396.868546035
11062,966813.3083863287,27295352.10136117
11063,966796.3128025392,27295311.121618897
11064,966778.6500283671,27295270.52032976
11065,966760.9828695208,27295231.672443993
11066,966744.1516781723,27295192.922371548
11067,966727.749603668,27295154.443031143
11068,966711.7824132127,27295116.254185833
11069,966695.5198742349,27295078.681860015
11070,966684.2775296794,27295043.09243933
11071,966661.5250734717,27295013.632876214
11072,966653.0268994399,27294974.68009503
11073,966649.3107922277,27295106.260984264
11074,966656.3806634503,27295142.175691336
11075,966662.5433462631,27295180.97777539
11076,966671.2292321676,27295224.348015204
11077,966660.314611348,27295263.29634644
11078,966663.4444142112,27295303.15349599
11079,966666.6773839297,27295346.753273897
11080,966668.0022823904,27295387.00374428
11081,966668.2804828786,27295426.59017969
11082,966665.746784832,27295464.552612044
11083,966656.4727830059,27295496.84769111
11084,966657.5932252399,27295531.64528944
11085,966649.850829928,27295572.25129161
11086,966643.0559846453,27295614.479369976
11087,966634.7769831436,27295654.221373364
11088,966626.3348719383,27295696.10078369
11089,966613.2918778847,27295735.360870723
11090,966591.5108118254,27295770.14169421
11091,966565.7413060213,27295794.18146872
11092,966552.0747743271,27295828.655862212
11093,966526.3063141161,27295863.95074095
11094,966504.7470238874,27295900.75524607
11095,966491.2889481676,27295940.28871031
11096,966456.7531134376,27295964.1057973
11097,966446.492571999,27295997.602007005
11098,966493.1726208885,27295987.039282434
11099,966541.2899009448,27295976.078269813
11100,966595.6573576309,27295966.4251724
11101,966650.846649498,27295956.909107808
11102,966709.2526326297,27295946.976016734
11103,966769.8416353558,27295937.039393883
11104,966832.9802380373,27295926.81501738
11105,966895.9021112851,27295912.163037494
11106,966951.3181360533,27295892.121497646
11107,966916.1630613641,27295836.75921871
11108,966901.7295377431,27295766.38769713
11109,966885.1909731526,27295703.81534885
11110,966868.7164957311,27295643.38761096
11111,966848.1136516195,27295586.581269294
11112,966827.045448443,27295534.78984969
11113,966811.3011001378,27295482.147760663
11114,966799.7655505284,27295432.930095915
11115,966785.0957710216,27295386.40839401
11116,966767.5582020365,27295342.418549582
11117,966756.5708882544,27295301.853907272
11118,966735.3069470054,27295266.228282463
11119,966715.7611985082,27295225.77787745
11120,966700.0409942423,27295185.72873523
11121,966687.5584588024,27295145.731093638
11122,966674.2770745923,27295105.95903447
11123,966695.4570780431,27295270.739769712
11124,966691.432974444,27295319.160067137
11125,966698.6782621675,27295361.159223765
11126,966703.3840923987,27295406.91421251
11127,966708.5213850272,27295460.014732584
11128,966687.5041313588,27295504.565679442
11129,966688.788377428,27295552.588181
11130,966680.4374042004,27295600.498226367
11131,966673.1895978966,27295647.646162353
11132,966659.4278281041,27295687.926157083
11133,966653.6663755849,27295730.875371724
11134,966631.0741611848,27295775.031809364
11135,966598.2657028869,27295817.468617313
11136,966572.6331918854,27295865.608778734
11137,966547.0016214454,27295897.36161945
11138,966544.405014369,27295933.030299142
11139,966598.8023473505,27295914.152289093
11140,966657.6453111907,27295904.661309272
11141,966718.026003207,27295892.035154264
11142,966779.7969426822,27295880.057841018
11143,966846.5057595988,27295869.14015872
11144,966859.8518732189,27295812.87070457
11145,966835.3513234936,27295754.27628723
11146,966823.3519909818,27295686.59908559
11147,966814.4729410736,27295629.282601554
11148,966791.5945240896,27295580.591982253
11149,966775.9615104742,27295524.603521
11150,966760.0008067156,27295470.386110738
11151,966748.3815636339,27295418.945952967
11152,966736.9644188195,27295370.33711202
11153,966723.1338843474,27295317.87211766
11154,966727.8887958658,27295521.53320638
11155,966714.0314286468,27295580.686484013
11156,966713.9634061456,27295634.25743948
11157,966707.038194385,27295694.18653297
11158,966702.5615531127,27295761.697618663
11159,966659.3667021368,27295810.62488218
11160,966622.2545555611,27295859.929606188
11161,966676.6737948769,27295855.110288803
11162,966730.9705528078,27295827.272785988
11163,966803.2249197237,27295823.72972559
11164,966771.9301739546,27295775.710246723
11165,966767.743201375,27295716.900258187
11166,966763.0391749331,27295649.29798712
11167,966747.2577855163,27295582.714067735
11168,966651.6070964353,27295050.75504039
11169,966644.1307212657,27295079.424049802
11170,966666.9569328479,27295076.734152917
11171,966269.80343788,27291122.887733
11172,966284.41494442,27291098.713996
11173,966299.02645096,27291074.540259
11174,966305.2127589387,27291143.714550607
11175,966319.7512058532,27291118.848661445
11176,966334.2896527682,27291093.982772272
11177,966340.6220799972,27291164.541368213
11178,966355.0874672867,27291138.983326875
11179,966369.5528545763,27291113.425285544
11180,966376.0094159751,27291185.40542394
11181,966390.4187413168,27291159.12568939
11182,966404.8280666588,27291132.84595483
11183,966269.2,27291831.8
11184,966301.6311328,27291850.450300112
11185,966321.2402298618,27291740.459087
11186,966303.8934865746,27291770.906058
11187,966286.5467432876,27291801.353029
